RAP	MSU	Gramene	Symbol	GO	TO	PO
Na	Na	Na	 osa-miR399d,MICRORNA399D,microRNA399d,OsmiR399d, miR399d, osa-miRNA399d, Os-miR399d, osa-MIR399d,MIR399D	GO:0016036,GO:0006379,GO:0035195,GO:0016442,GO:0035068,GO:0051365,GO:0010106	Na	Na
Os02g0570500	LOC_Os02g36150.1	Na	Oscyp71Z6,Cytochrome P450 71Z6,CYP71Z6,P-450 71Z6	GO:0016021,GO:0020037,GO:0005506,GO:0009055,GO:0016102	Na	Na
Os02g0570700	LOC_Os02g36190.1	Na	Oscyp71Z7,Cytochrome P450 71Z7,P-450 71Z7,CYP71Z7	GO:0004497,GO:0009055,GO:0016021,GO:0005506,GO:0009411,GO:0055114,GO:0016102,GO:0016705,GO:0020037,GO:0016709,GO:0016020	TO:0000160	Na
Os02g0569000	LOC_Os02g36030.1	Na	CYP76M5,P-450 76M5,Cytochrome P450 76M5	GO:0016705,GO:0020037,GO:0004497,GO:0009055,GO:0005506	Na	Na
Os02g0571900	LOC_Os02g36280.1	Na	Cytochrome P450 76M6,P-450 76M6,CYP76M6,OsCYP76M6	GO:0020037,GO:0016705,GO:0004497,GO:0009055,GO:0005506	Na	Na
Os02g0569900	LOC_Os02g36110.1	Na	CYP76M7, OsCYP76M10, CYP76M10,P-450 76M7,Cytochrome P450 76M7,OsCYP76M7	GO:0020037,GO:0005506,GO:0004497,GO:0016705,GO:0009055,GO:0016021	TO:0002675,TO:0000207	Na
Os02g0569400	LOC_Os02g36070.1	Na	P-450 76M8,CYP76M8,Cytochrome P450 76M8	GO:0005506,GO:0016102,GO:0016021,GO:0009055,GO:0009411,GO:0020037	TO:0000160	Na
Na	Na	Na	OsMASL,_	Na	Na	Na
Na	Na	Na	TPKC,TPKc,TWO-PORE K+ CHANNEL C, OsTPKc,two-pore K+ channel c	Na	Na	Na
Os02g0614100	LOC_Os02g40030.2, LOC_Os02g40030.1	Na	 Oryza sativa nucleotide sugar transport 1, Nucleotide Sugar Transporter1,BRITTLE CULM 14, OsNST1,brittle culm 14,bc14, Osnst1, nucleotide sugar transport 1,BC14	GO:0016021	Na	Na
Os07g0492000	LOC_Os07g30970.2, LOC_Os07g30970.1	Na	 NDK1, Nucleoside diphosphate kinase,nucleoside diphosphate kinase 1,NUCLEOSIDE DIPHOSPHATE KINASE 1, rNDK, NDK-1, NDK, 16.8 kDa NDK,_, NDKR, NDP kinase,OsNDPK1	GO:0006228,GO:0046872,GO:0004550,GO:0005524,GO:0006183,GO:0006241	Na	Na
Os12g0548300	LOC_Os12g36194.1	Na	 NDPK2, BIP114,yss2, Young Seedling Stripe2,nucleoside diphosphate kinase 2,YOUNG SEEDLING STRIPE 2, brassinosteroid receptor kinase-interacting protein 114, BRI1-interacting protein 114,OsNDPK2, Young Seedling Stripe 2, brassinosteroid receptor kinase (BRI1)-interacting protein 114,YSS2	GO:0004550,GO:0009742,GO:0005524,GO:0009658,GO:0006183,GO:0006228,GO:0006241	TO:0000201,TO:0000293,TO:0000295,TO:0000496,TO:0002677,TO:0000326,TO:0000346	Na
Os05g0595400	LOC_Os05g51700.3, LOC_Os05g51700.2, LOC_Os05g51700.1	Na	OsNDPK3,NUCLEOSIDE DIPHOSPHATE KINASE 3,NDPK3,nucleoside diphosphate kinase 3	GO:0005524,GO:0006183,GO:0004550,GO:0006241,GO:0006228	Na	Na
Na	Na	Na	OsAHL1,AHL1,AT-hook motif DNA-binding protein 1,AT-HOOK MOTIF DNA-BINDING PROTEIN 1	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 2,AHL2,OsAHL2,AT-HOOK MOTIF DNA-BINDING PROTEIN 2	Na	Na	Na
Na	Na	Na	AT-HOOK MOTIF DNA-BINDING PROTEIN 3,AT-hook motif DNA-binding protein 3,OsAHL3,AHL3	Na	Na	Na
Na	Na	Na	OsAHL4,AT-hook motif DNA-binding protein 4,AHL4,AT-HOOK MOTIF DNA-BINDING PROTEIN 4	Na	Na	Na
Na	Na	Na	AHL5,AT-HOOK MOTIF DNA-BINDING PROTEIN 5,OsAHL5,AT-hook motif DNA-binding protein 5	Na	Na	Na
Na	Na	Na	OsAHL6,AT-hook motif DNA-binding protein 6,AT-HOOK MOTIF DNA-BINDING PROTEIN 6,AHL6	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 7,AHL7,AT-HOOK MOTIF DNA-BINDING PROTEIN 7,OsAHL7	Na	Na	Na
Na	Na	Na	AT-HOOK MOTIF DNA-BINDING PROTEIN 8,AHL8,AT-hook motif DNA-binding protein 8,OsAHL8	Na	Na	Na
Na	Na	Na	AT-HOOK MOTIF DNA-BINDING PROTEIN 9,AHL9,AT-hook motif DNA-binding protein 9,OsAHL9	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 10,OsAHL10,AHL10,AT-HOOK MOTIF DNA-BINDING PROTEIN 10	Na	Na	Na
Na	Na	Na	AHL11,OsAHL11,AT-HOOK MOTIF DNA-BINDING PROTEIN 11,AT-hook motif DNA-binding protein 11	Na	Na	Na
Na	Na	Na	AHL12,AT-HOOK MOTIF DNA-BINDING PROTEIN 12,OsAHL12,AT-hook motif DNA-binding protein 12	Na	Na	Na
Na	Na	Na	AHL13,AT-HOOK MOTIF DNA-BINDING PROTEIN 13,OsAHL13,AT-hook motif DNA-binding protein 13	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 14,OsAHL14,AT-HOOK MOTIF DNA-BINDING PROTEIN 14,AHL14	Na	Na	Na
Na	Na	Na	AHL15,AT-hook motif DNA-binding protein 15,OsAHL15,AT-HOOK MOTIF DNA-BINDING PROTEIN 15	Na	Na	Na
Na	Na	Na	OsAHL16,AHL16,AT-HOOK MOTIF DNA-BINDING PROTEIN 16,AT-hook motif DNA-binding protein 16	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 17,AT-HOOK MOTIF DNA-BINDING PROTEIN 17,AHL17,OsAHL17	Na	Na	Na
Na	Na	Na	AT-hook motif DNA-binding protein 18,AHL18,OsAHL18,AT-HOOK MOTIF DNA-BINDING PROTEIN 18	Na	Na	Na
Na	Na	Na	AHL19,AT-HOOK MOTIF DNA-BINDING PROTEIN 19,AT-hook motif DNA-binding protein 19,OsAHL19	Na	Na	Na
Na	Na	Na	AT-HOOK MOTIF DNA-BINDING PROTEIN 20,AHL20,OsAHL20,AT-hook motif DNA-binding protein 20	Na	Na	Na
Os09g0324000	LOC_Os09g15520.1	Na	OLEOSIN 4, Os-OLE4,oleosin 4,OsOLE4,OLE4	GO:0012511,GO:0016021	Na	Na
Na	Na	Na	OLEOSIN 1, Os-OLE1,OsOLE1,OLE1,oleosin 1	Na	Na	Na
Na	Na	Na	OsOLE2, Os-OLE2,oleosin 2,OLEOSIN 2,OLE2	Na	Na	Na
Na	Na	Na	OLE3,OLEOSIN 3,OsOLE3,oleosin 3, Os-OLE3	Na	Na	Na
Na	Na	Na	OsOLE5,oleosin 5,OLE5,OLEOSIN 5, Os-OLE5	Na	Na	Na
Na	Na	Na	OLE6,OLEOSIN 6,OsOLE6, Os-OLE6,oleosin 6	Na	Na	Na
Os05g0508500	LOC_Os05g43252.2, LOC_Os05g43252.1	Na	 OsTrxh2,THIOREDOXIN H-TYPE 2, thioredoxin h2,Thioredoxin H-type 2,OsTRXh2, Os2, H-type Thioredoxin 2,TRXH2	GO:0006662,GO:0015035,GO:0045454,GO:0009055	Na	Na
Os09g0401200	LOC_Os09g23650.1	Na	 TDX,TRXH3, Trx26, OsTrx26, antiSTR1,Thioredoxin H-type 3,OsTRXh3, OsTDX, Tetratricopeptide Domain-containing thioredoxin,THIOREDOXIN H-TYPE 3, Thioredoxin 26, H-type Thioredoxin 3	GO:0009408,GO:0009651,GO:0009409,GO:0050832,GO:0005488,GO:0006810,GO:0022900,GO:0045454	TO:0000303,TO:0006001,TO:0000259,TO:0000439	Na
Os03g0800700	LOC_Os03g58630.1	Na	Thioredoxin H-type 4,OsTRXh4, Os3, OsTrxh3, thioredoxin h3, Thioredoxin 10,TRXH4,THIOREDOXIN H-TYPE 4, OsTrx10, H-type Thioredoxin 4	GO:0045454,GO:0015035,GO:0006810,GO:0006662,GO:0009055,GO:0005737,GO:0022900	Na	Na
Os07g0190800	LOC_Os07g09310.2, LOC_Os07g09310.1	Na	 OsTrx24, H-type Thioredoxin 5,OsTRXh5,Thioredoxin H-type 5, OsTrxh4, thioredoxin h4, Os4,THIOREDOXIN H-TYPE 5, Thioredoxin 24,TRXH5	GO:0022900,GO:0005737,GO:0006662,GO:0006810,GO:0009055,GO:0015035,GO:0045454	Na	Na
Os01g0168200	LOC_Os01g07376.1	Na	OsTRXh7,TRXH7,Thioredoxin H-type 7, H-type Thioredoxin 7,THIOREDOXIN H-TYPE 7, OsTrx1, Thioredoxin 1, Trx1	GO:0005737,GO:0006662,GO:0006810,GO:0009055,GO:0015035,GO:0022900,GO:0045454	Na	Na
Os05g0169000	LOC_Os05g07690.3, LOC_Os05g07690.2, LOC_Os05g07690.1	Na	 H-type Thioredoxin 8, OsTrx18,OsTRXh8, Os5,Thioredoxin H-type 8, Thioredoxin 18, thioredoxin h5, OsTrxh5,TRXH8,THIOREDOXIN H-TYPE 8	GO:0009055,GO:0045454,GO:0015035,GO:0005737,GO:0006662,GO:0006810,GO:0022900	Na	Na
Os05g0480200	LOC_Os05g40190.1	Na	OsTRXh9, Trx20, H-type Thioredoxin 9, Thioredoxin 20,THIOREDOXIN H-TYPE 9, OsTrx20,TRXH9,Thioredoxin H-type 9	GO:0005737,GO:0006662,GO:0006810,GO:0009055,GO:0015035,GO:0022900,GO:0045454	Na	Na
Os01g0913000	LOC_Os01g68480.1	Na	TRXH10, OsTRXF,THIOREDOXIN H-TYPE 10, TRX2,Thioredoxin H-type 10, OsTRX2,OsTRXh10, TRXF, H-type Thioredoxin 10	GO:0022900,GO:0016209,GO:0005737,GO:0015035,GO:0006662,GO:0006810,GO:0009055,GO:0045454	Na	Na
Os06g0700700	LOC_Os06g48720.1	Na	 heavy metal transporter 2, Zn/ Cd-transporting ATPase 2,OsHMA2,oshma2-1, oshma2-2, osham2-3, osHMA2, OsHMA2v,HEAVY METAL ATPASE 2,HMA2,heavy metal ATPase 2, heavy metal P-Type ATPase 2, heavy metal P1B-ATPase 2	GO:0046686,GO:0046872,GO:0005385,GO:0005886,GO:0005524,GO:0006754,GO:0015662,GO:0016021,GO:0032025,GO:0046873,GO:0006829,GO:0010043,GO:0015086,GO:0015691,GO:0055069,GO:0070574	Na	PO:0009005,PO:0025004,PO:0025025
Os04g0578600	LOC_Os04g48930.4, LOC_Os04g48930.3, LOC_Os04g48930.2, LOC_Os04g48930.1	Na	_,OsFRO1,ferric reductase oxidase 1	GO:0016491,GO:0016021	Na	Na
Os02g0815500	LOC_Os02g57040.3, LOC_Os02g57040.2, LOC_Os02g57040.1	Na	 OsGSNOR1, S-nitrosoglutathione reductase 1,S-nitrosoglutathione reductase,OsGSNOR, GSNOR,_, GSNOR1	GO:0009651,GO:0051903,GO:0009751,GO:0004022,GO:0006069,GO:0005737,GO:0008270	TO:0006001	Na
Os02g0770800	LOC_Os02g53130.1	Na	nitrate reductase, nitrate reductase 2, NADH/NADPH-dependent NO3-reductase 2, OsNia1, NR, Nia1, NIA1,OsNIA1, OsNR2, NO3-reductase 2,_, OsNR, NR2	GO:0010157,GO:0009055,GO:0050660,GO:0020037,GO:0009703,GO:0043546,GO:0030151,GO:0005506,GO:0042128,GO:0006809,GO:0009416,GO:0009610,GO:0005886,GO:0005773	TO:0000346,TO:0000396	Na
Na	Na	Na	_,OsNIA2	Na	Na	Na
Os03g0356414	LOC_Os03g24040.1	Na	OsDIS1,drought-induced SINA protein 1, drought induced seven in absentia (SINA) protein 1,_, drought induced seven in absentia protein 1	GO:0005634,GO:0004842,GO:0008270,GO:0007275,GO:0006511	Na	Na
Os02g0590800	LOC_Os02g37830.2, LOC_Os02g37830.1	Na	OsNek6,_,NIMA-related kinase 6	GO:0005524,GO:0004674	Na	Na
Os02g0759800	LOC_Os02g52250.1	Na	SKIPA, SKIP,Ski-interacting protein,OsSKIPa, OsSKIP,SKI INTERACTING PROTEIN A	GO:0009414,GO:0000398,GO:0005681,GO:0009651	TO:0000276,TO:0006001	Na
Os06g0218000	LOC_Os06g11420.1	Na	OsSKIPb,SKIPB,SKI INTERACTING PROTEIN B	GO:0000398,GO:0005681	Na	Na
Os07g0558500	LOC_Os07g37250.1	Na	OsNYC4,NYC4,NON-YELLOW COLORING4	GO:0045037,GO:0009528,GO:0016021,GO:0009535,GO:0009570,GO:0010182,GO:0009707,GO:0010027,GO:0010319,GO:0015996,GO:0010207,GO:0010150,GO:0045038	TO:0000249	PO:0001054
Os03g0636800	LOC_Os03g43590.1	Na	_,OsNek1,NIMA-related kinase 1	GO:0004674,GO:0005524	Na	Na
Os12g0604700	LOC_Os12g41180.1	Na	NIMA-related kinase 2,_,OsNek2	GO:0005524,GO:0004674	Na	Na
Os07g0176600	LOC_Os07g08000.1	Na	OsNek3, OsSTA192,NIMA-related kinase 3,_	GO:0005524,GO:0004674	Na	PO:0009066,PO:0025007,PO:0009029
Os05g0440800	LOC_Os05g36960.1	Na	_,NIMA-related kinase 4,OsNek4	GO:0004674,GO:0005524	Na	Na
Os01g0864700	LOC_Os01g64490.1	Na	OsNek5,_,NIMA-related kinase 5	GO:0004674,GO:0005524	Na	Na
Na	Na	Na	_,OsBIRF1	Na	Na	Na
Os02g0641000	LOC_Os02g42820.1	Na	_,OsPLIM2a	GO:0008270	Na	Na
Os10g0503100	LOC_Os10g35930.1	Na	_,OsPLIM2c	GO:0008270	Na	Na
Os01g0834100 	LOC_Os01g61760.4, LOC_Os01g61760.3, LOC_Os01g61760.2, LOC_Os01g61760.1	Na	SIP1, EIP5, SKIPa-interacting protein 1,SKIP interacting protein 1, EBR1-interacting protein 5,_	GO:0007049,GO:0005856	Na	Na
Os06g0474200 	LOC_Os06g27970.1	Na	SKIP interacting protein 2, OsSIP2, FIP, SKIPa-interacting protein 2, OsFIP,_,fip,SIP2	GO:0001510,GO:0009790,GO:0048236,GO:0007276,GO:0009556,GO:0000278,GO:0005634,GO:0005856,GO:0006396,GO:0009506,GO:0048024	TO:0000620,TO:0000485,TO:0000346,TO:0000040,TO:0000531,TO:0000455,TO:0000180,TO:0000445,TO:0000727,TO:0000437	PO:0020048,PO:0025543,PO:0009002,PO:0025313,PO:0007631,PO:0007134,PO:0000423,PO:0007057,PO:0009025,PO:0025094,PO:0009008,PO:0009005,PO:0025029,PO:0009025,PO:0000010
Os08g0481100 	LOC_Os08g37500.1	Na	 SKIPa-interacting protein 3,SIP3,_,SKIP interacting protein 3	Na	Na	Na
Os02g0260500 	LOC_Os02g15980.1	Na	 SKIPa-interacting protein 7,SIP7,_,SKIP interacting protein 7	GO:0010229,GO:0000902	TO:0000621	PO:0001083,PO:0025530,PO:0009049
Os10g0414800 	LOC_Os10g27480.1	Na	SIP8,_, SKIPa-interacting protein 8,SKIP interacting protein 8	GO:0016021	Na	Na
Os02g0119100	LOC_Os02g02690.1	Na	 SKIPa-interacting protein 9,_,SIP9,SKIP interacting protein 9	GO:0051225,GO:0070652	Na	Na
Os05g0170800 	LOC_Os05g07860.1	Na	SKIP interacting protein 10,SIP10,_, SKIPa-interacting protein 10	Na	Na	Na
Os02g0293400 	LOC_Os02g19140.1	Na	 SKIPa-interacting protein 14,SIP14,SKIP interacting protein 14,_	GO:0016874,GO:0043161,GO:0005634,GO:0007275,GO:0008270,GO:0005737,GO:0042787	Na	Na
Os12g0502100	LOC_Os12g31790.1	Na	 SKIPa-interacting protein 15,SKIP interacting protein 15,_,SIP15	Na	Na	Na
Os02g0831400	LOC_Os02g58470.1	Na	SKIP interacting protein 16,SIP16, SKIPa-interacting protein 16,_	Na	Na	Na
Os12g0613250 	LOC_Os12g41910.2, LOC_Os12g41910.1	Na	 SKIPa-interacting protein 17,SKIP interacting protein 17,SIP17,_	Na	Na	Na
Os04g0403200 	LOC_Os04g33030.2, LOC_Os04g33030.1	Na	SIP23,SKIP interacting protein 23,_, SKIPa-interacting protein 23	GO:0008270	Na	Na
Os05g0559900 	LOC_Os05g48620.1	Na	SKIP interacting protein 25,SIP25,_, SKIPa-interacting protein 25	GO:0006355	Na	Na
Os02g0775400 	LOC_Os02g53520.1	Na	SIP26, SKIPa-interacting protein 26,_,SKIP interacting protein 26	GO:0005856,GO:0007049,GO:0005871,GO:0007018,GO:0016887,GO:0003777	Na	Na
Os02g0489800 	LOC_Os02g28850.1	Na	 SKIPa-interacting protein 27,SIP27,SKIP interacting protein 27,_	GO:0007049,GO:0008574,GO:0005856,GO:0005871,GO:0007018,GO:0005874,GO:0005524	Na	Na
Os10g0315400 	LOC_Os10g16440.2, LOC_Os10g16440.1	Na	 SKIPa-interacting protein 28,SKIP interacting protein 28,SIP28,_	GO:0005634,GO:0006366,GO:0045944	Na	Na
Os04g0160600 	LOC_Os04g07830.1	Na	SIP29,SKIP interacting protein 29,_, SKIPa-interacting protein 29	Na	Na	Na
Os07g0508200 	LOC_Os07g32450.1	Na	SIP30, SKIPa-interacting protein 30,SKIP interacting protein 30,_	GO:0005856,GO:0007049,GO:0048573	Na	Na
Os03g0668500 	LOC_Os03g46570.1	Na	 SKIPa-interacting protein 31,SKIP interacting protein 31,SIP31,_	Na	Na	Na
Os03g0294100 	LOC_Os03g18300.1	Na	 SKIPa-interacting protein 32,SKIP interacting protein 32,SIP32,_	GO:0009941	Na	Na
Os05g0238200 	LOC_Os05g14860.1	Na	SIP33, SKIPa-interacting protein 33,SKIP interacting protein 33,_	GO:0005737,GO:0042787,GO:0043161,GO:0007275,GO:0008270,GO:0016874,GO:0005634	Na	Na
Os01g0111900	LOC_Os01g02150.1	Na	 SKIPa-interacting protein 34,SIP34,SKIP interacting protein 34,_	Na	Na	Na
Os09g0518200	LOC_Os09g34250.1	Na	 SGT, UDP-glucose-dependent glycosyltransferase 74H3, UGT74H3,salicylic acid glucosyltransferase,OsSGT,_, SA-glucosyltransferase	GO:0009611,GO:0080043,GO:0080044,GO:0008152,GO:0043231	Na	Na
Os03g0315400	LOC_Os03g20090.1	Na	 MYB2,_,OsMYB2	GO:0003677,GO:0009409,GO:0009414,GO:0009651	TO:0006001,TO:0000303,TO:0000276	Na
Os04g0517100	LOC_Os04g43680.1	Na	 MYB13b,Myb transcription factor 4, transcription factor MYB8, MYB8, myb transcription factor 8, OsMyb8, Osmyb4, OsMYB55, OsMYB13b, MYB55, OsMyb4,_, MYB4,OsMYB4	GO:0002238,GO:0003677,GO:0006351,GO:0006355,GO:0006950,GO:0005634,GO:0050832	TO:0000615,TO:0000179,TO:0000303,TO:0000255,TO:0000074,TO:0000675	Na
Os01g0841500	LOC_Os01g62410.2, LOC_Os01g62410.1	Na	 OsMYB3R2, R1R2R3 MYB-2, MSL7, DLN28, DLN motif protein 28,O. sativa R1R2R3 MYB-2, Myb/SANT-LIKE 7, MSL07,OsMYB3R-2, DLN repressor 28, OsDLN28,_, OsMSL07, MYB3R2	GO:0009609,GO:0005634,GO:0003677,GO:0003682,GO:0009409,GO:0009414,GO:0009651,GO:0009751	TO:0000303,TO:0006001,TO:0000276	PO:0020104,PO:0025034,PO:0006001
Os10g0561400 	LOC_Os10g41200.1, LOC_Os10g41200.3, LOC_Os10g41200.2	Na	transcription factor MYBS3,TRANSCRIPTION FACTOR MYBS3,OsMYBS3,MYBS3	GO:0003677,GO:0008270,GO:0003682,GO:0009651,GO:0009409,GO:0046872,GO:0003700,GO:0045892,GO:0009723,GO:0009739,GO:0009744,GO:0006351,GO:0005634	TO:0006001,TO:0000303	Na
Os12g0238000 	LOC_Os12g13570.1	Na	O. sativa R1R2R3 MYB-1, MYB3R1,OsMYB3R-1, OsMYB3R1,_	GO:0003682,GO:0003677	Na	Na
Os01g0281200	LOC_Os01g17402.2, LOC_Os01g17402.1	Na	 OsCYCB1-3,CYCLIN-B1-4,OsCycB1;4,CYCB1;4, CYCB1-3, Orysa;CycB1;4,B-type cyclin 1;4	GO:0005634,GO:0007049,GO:0000079,GO:0019901,GO:0051301	Na	Na
Os01g0524500	LOC_Os01g34060.1	Na	MYBS1,OsMYBS1, Mybs1,transcription factor MYBS1, Os-MYBS1,TRANSCRIPTION FACTOR MYBS1	GO:0003677,GO:0009651,GO:0009733,GO:0009739,GO:0009751,GO:0009753,GO:0046686,GO:0003682,GO:0009743,GO:0050832	TO:0000280,TO:0000253,TO:0000168,TO:0000074	Na
Os10g0562100	LOC_Os10g41260.1	Na	transcription factor MYBS2,MYBS2,TRANSCRIPTION FACTOR MYBS2,OsMYBS2	GO:0033500,GO:0047484,GO:0009408,GO:0009414,GO:0080050,GO:0045926,GO:0010187,GO:0009743,GO:0042594,GO:0003700,GO:0045893,GO:0009739,GO:0009744,GO:0005634,GO:0003677	TO:0000590,TO:0000276,TO:0000259,TO:0000095,TO:0000449	Na
Os01g0695800	LOC_Os01g50100.1	Na	 OsABCB11, OsISC28, ABCB11,multidrug resistance protein 4, ABC transporter superfamily ABCB subgroup member 5,MULTIDRUG RESISTANCE 7, MRP4, OsABCB5, OsMDR7, P-Glycoprotein 5, ABCB5,MDR4, OsPGP5, Iron-sulfur cluster protein 28,MDR7	GO:0005524,GO:0016887,GO:0006200,GO:0005886,GO:0009414,GO:0009651,GO:0009733,GO:0009737,GO:0009409	TO:0006001,TO:0000303,TO:0000276,TO:0000615,TO:0000163	Na
Os07g0624600	LOC_Os07g43160.1	Na	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 3,TPP3,OsTPP3	GO:0005992	Na	Na
Os02g0753000	LOC_Os02g51680.1	Na	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 4,OsTPP4,TPP4, OsTPP7	GO:0009413,GO:0005992	TO:0000114	Na
Os04g0554000	LOC_Os04g46760.1	Na	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 5,TPP5,OsTPP5	GO:0003824,GO:0005992	Na	Na
Os08g0409100	LOC_Os08g31630.2, LOC_Os08g31630.1	Na	TREHALOSE-6-PHOSPHATE PHOSHPHATASE 6,OsTPP6,TPP6	GO:0005992	Na	Na
Os09g0369400	LOC_Os09g20390.3, LOC_Os09g20390.2, LOC_Os09g20390.1	Na	OsTPP7,trehalose-6-phosphate phosphatase 7,TPP7,TREHALOSE-6-PHOSPHATE PHOSHPHATASE 7	GO:0003824,GO:0034059,GO:0005992,GO:0009413,GO:0005991	TO:0000015	Na
Os06g0222100	LOC_Os06g11840.1	Na	TPP8, OsTPP2,OsTPP8,TREHALOSE-6-PHOSPHATE PHOSHPHATASE 8	GO:0005992,GO:0009413,GO:0003824	TO:0000114	Na
Os03g0386500	LOC_Os03g26910.1	Na	TPP9,OsTPP9,TREHALOSE-6-PHOSPHATE PHOSHPHATASE 9	GO:0005992	Na	Na
Os05g0129300	LOC_Os05g03865.1, LOC_Os05g03860.1	Na	LIP19, OsbZIP38, lip19, bZIP transcription factor 38,Lip19,low-temperature-induced protein 19,LOW-TEMPERATURE-INDUCED PROTEIN 19	GO:0003700,GO:0046983,GO:0043565,GO:0005634	Na	Na
Os12g0560900	LOC_Os12g37415.1, LOC_Os12g37410.1	Na	OCS-ELEMENT BINDING FACTOR 1,OBF1,Oryza sativa OBF1,OsOBF1, ocs-element Binding Factor 1, OsbZIP87, bZIP transcription factor 87	GO:0003700,GO:0043565,GO:0046983	Na	Na
Na	Na	Na	 lip5,low-temperature-induced protein 5,LIP5,_	GO:0009507	Na	Na
Na	Na	Na	 lip9,LIP9,low-temperature-induced protein 9,_	Na	Na	Na
Os07g0232800	LOC_Os07g12890.2, LOC_Os07g12890.1	Na	 Zinc and Iron-regulated Protein 8, Zinc-regulated transporter, Iron-regulated transporter-like protein 8, Zrt-Irt-like protein 8,OsZIP8,ZINC TRANSPORTER 8, OsZIP1,ZIP8,zinc transporter 8	GO:0051592,GO:0046686,GO:0005385,GO:0005886,GO:0016021	Na	Na
Na	Na	Na	Bacterial Leaf Streak Resistance 1,bls1,BLS1,BACTERIAL LEAF STREAK RESISTANCE 1	Na	Na	Na
Os02g0700500	LOC_Os02g47210.1	Na	 polyamine uptake transporter 1,POLYAMINE UPTAKE TRANSPORTER 1,PUT1, PUT, OsLAT1, Polyamine Uptake Transporter1,OsPUT1,PA uptake transporter 1	GO:0015846,GO:0016021,GO:0015606,GO:0015293,GO:0015203,GO:0015171,GO:0005886,GO:0005783,GO:0015848,GO:0010150,GO:2000028	TO:0002616,TO:0000249	Na
Os04g0671900	LOC_Os04g57610.3, LOC_Os04g57610.1	Na	ARF8, auxin response factor 12,AUXIN RESPONSE FACTOR 8, ARF12, auxin response factor-12,auxin response factor-8, auxin responsive factor 8, OsARF12,osarf12, osarf12T, arf8-1, arf12-1, arf12-2,OsARF8, auxin response factor 8	GO:0050832,GO:0070482,GO:0003677,GO:0006350,GO:0006355,GO:0009734,GO:0005634	TO:0000074,TO:0000015,TO:0000401	Na
Os12g0613700	LOC_Os12g41950.1	Na	 auxin response factor 6B,ARF6B, ARF25, auxin response factor-25,auxin response factor-6B,osarf25, arf25-1, arf25-3,AUXIN RESPONSE FACTOR 6B, OsARF25, auxin response factor 25,OsARF6b	GO:0050832,GO:0003677,GO:0005634,GO:0006350,GO:0009908,GO:0006355,GO:0009734,GO:0009651	TO:0000074,TO:0000734,TO:0000163,TO:0000401,TO:0006001	Na
Na	Na	Na	 osa-miR167d-3p, osa-miR167d-5p,miR167d,MICRORNA167d, osa-miR167d,MICRORNA167D, osa-miRNA167d,MIR167D	GO:0006379,GO:0016442,GO:0035068,GO:0035195,GO:0050832	TO:0000429,TO:0000074	Na
Os05g0563400	LOC_Os05g48870.6, LOC_Os05g48870.1, LOC_Os05g48870.5, LOC_Os05g48870.9, LOC_Os05g48870.8, LOC_Os05g48870.7	Na	 OsETTIN1, OsDLN154, DLN repressor 154, DLN motif protein 154,auxin response factor-15, OsARF3-1,OsARF15, DLN154, OsETT1, ARF3b,ARF3bmut, ARF15, ARF3-1, OsARF3, ARF3,_, auxin response factor 15, ETT1	GO:0009629,GO:0003677,GO:0005634,GO:0006350,GO:0006355,GO:0009734	TO:0002693,TO:0000370,TO:0000492,TO:0000614	Na
Os01g0670800	LOC_Os01g48060.3, LOC_Os01g48060.2, LOC_Os01g48060.1	Na	ARF3amut, ARF3amut-1, ARF3amut-2, ETTIN 2, ARF3a, OsETTIN2, ETT2, OsDLN16, DLN motif protein 16, DLN16, DLN repressor 16,OsARF2, auxin response factor 2, ARF2,_,auxin response factor-2, OsETT2	GO:0009629,GO:0009734,GO:0003677,GO:0005634,GO:0006350,GO:0006355	TO:0002693,TO:0002718,TO:0000207,TO:0000655	Na
Os01g0927600	LOC_Os01g70270.4, LOC_Os01g70270.3, LOC_Os01g70270.2, LOC_Os01g70270.1	Na	 OsARF4, auxin response factor 4,AUXIN RESPONSE FACTOR 2,OsARF2,arf4-5, arf4-5a, arf4-5b, arf4-8, auxin response factor 2,auxin response factor-2, auxin response factor-4,ARF2, ARF4	GO:0048316,GO:0010928,GO:0009734,GO:0003677,GO:0005634,GO:0006350,GO:0006355	TO:0000653,TO:0000590,TO:0000397	PO:0001170
Os04g0664400	LOC_Os04g56850.2, LOC_Os04g56850.1	Na	OsMP, auxin response factor 5, OsDLN125, MONOPTEROS, auxin response factor 11, DLN repressor 125, DLN motif protein 125, OsMP/OsARF11, auxin response factor-11, OsARF5, OsARF11,rice ortholog of Arabidopsis MONOPTEROS, auxin response factor-5, OsMONOPTEROS,_, DLN125	GO:0009734,GO:0006355,GO:0006350,GO:0003677,GO:0005634,GO:0010305,GO:0048507,GO:0048364,GO:0016020,GO:0009942,GO:0009908	Na	Na
